filename,clipdet_latent10k,clipdet_latent10k_plus,Corvi2023,fusion[mean_logit],fusion[max_logit],fusion[median_logit],fusion[lse_logit],fusion[mean_prob],fusion[soft_or_prob]
/home/christian.moiola/ClipBased-SyntheticImageDetection/temp_frames/frame_0000.jpg,0.3282485,0.15428677,0.02672023,0.16975184,0.3282485,0.15428677,1.2760441,0.16907917459462585,2.250368
/home/christian.moiola/ClipBased-SyntheticImageDetection/temp_frames/frame_0001.jpg,-0.31166685,0.860744,-0.94817,-0.13303095,0.860744,-0.31166685,1.2483516,-0.12713510211359902,1.9582853
/home/christian.moiola/ClipBased-SyntheticImageDetection/temp_frames/frame_0002.jpg,-0.124126434,1.3748302,-1.1185886,0.044038415,1.3748302,-0.124126434,1.6417917,0.017921490032987264,2.43178
/home/christian.moiola/ClipBased-SyntheticImageDetection/temp_frames/frame_0003.jpg,-0.2966979,1.0482235,-1.1304094,-0.1262946,1.0482235,-0.2966979,1.3657722,-0.11896135776811478,2.0649252
/home/christian.moiola/ClipBased-SyntheticImageDetection/temp_frames/frame_0004.jpg,-0.2953043,1.1215122,-0.9745978,-0.049463313,1.1215122,-0.2953043,1.4329731,-0.060098213569155345,2.1721332
/home/christian.moiola/ClipBased-SyntheticImageDetection/temp_frames/frame_0005.jpg,-0.30832714,0.91632545,-0.772027,-0.054676235,0.91632545,-0.30832714,1.3074776,-0.061543786592086036,2.0639486
/home/christian.moiola/ClipBased-SyntheticImageDetection/temp_frames/frame_0006.jpg,-0.08313614,0.76648724,-0.55453914,0.04293732,0.76648724,-0.08313614,1.2938379,0.0357378273819432,2.143512
/home/christian.moiola/ClipBased-SyntheticImageDetection/temp_frames/frame_0007.jpg,0.2645799,0.9511539,-0.5095693,0.23538816,0.9511539,0.2645799,1.5023721,0.21739004545595575,2.5038257
/home/christian.moiola/ClipBased-SyntheticImageDetection/temp_frames/frame_0008.jpg,0.3261572,1.4344699,-0.29838464,0.48741415,1.4344699,0.3261572,1.8445209,0.425468675536002,3.0252664
/home/christian.moiola/ClipBased-SyntheticImageDetection/temp_frames/frame_0009.jpg,-0.4131769,0.46689996,-0.57021344,-0.17216344,0.46689996,-0.4131769,1.0374429,-0.16841309111911895,1.7491443
/home/christian.moiola/ClipBased-SyntheticImageDetection/temp_frames/frame_0010.jpg,0.16090274,1.0992193,-0.29310307,0.32233965,1.0992193,0.16090274,1.5937835,0.2920547464577413,2.6527941
