filename,clipdet_latent10k,clipdet_latent10k_plus,Corvi2023,fusion[mean_logit],fusion[max_logit],fusion[median_logit],fusion[lse_logit],fusion[mean_prob],fusion[soft_or_prob]
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0000.jpg,-0.15293908,0.23744258,0.10724175,0.06391508,0.23744258,0.10724175,1.1753843,0.06363180283925829,2.067597
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0001.jpg,-0.6025517,0.1922991,-1.0595607,-0.48993775,0.1922991,-0.6025517,0.74481606,-0.46263790168144875,1.2835258
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0002.jpg,-0.9821738,0.067973405,-3.6783264,-1.5308423,0.067973405,-0.9821738,0.38532913,-0.9877165035296198,0.65105695
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0003.jpg,-0.9822728,0.06448516,-4.1522603,-1.6900159,0.06448516,-0.9822728,0.3762406,-1.0047221620549918,0.63400626
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0004.jpg,-0.590852,0.30050358,-4.6118026,-1.6340504,0.30050358,-0.590852,0.6493665,-0.7832785553754469,0.98905003
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0005.jpg,-0.6440855,0.05696526,-3.9838176,-1.523646,0.05696526,-0.6440855,0.4714876,-0.8843437864020667,0.78760755
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0006.jpg,-0.5914898,0.22814378,-3.715988,-1.3597779,0.22814378,-0.5914898,0.60655355,-0.7894871014577427,0.95181155
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0007.jpg,-0.6390546,-0.14777508,-3.4891,-1.4253098,-0.14777508,-0.6390546,0.3513219,-0.9474273286376886,0.65885425
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0008.jpg,-0.6692888,-0.008753389,-3.3179543,-1.3319988,-0.008753389,-0.6692888,0.43151245,-0.8930731488682746,0.7514373
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0009.jpg,-0.4613985,0.078271955,-3.5767844,-1.3199703,0.078271955,-0.4613985,0.55376077,-0.7948000613444641,0.9116589
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0010.jpg,-0.42902392,0.43111882,-3.2514718,-1.0831256,0.43111882,-0.42902392,0.80148125,-0.637001070674593,1.210312
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0011.jpg,-0.030653775,0.71826315,-2.7604988,-0.6909631,0.71826315,-0.030653775,1.1262078,-0.3721594253689723,1.6845093
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0012.jpg,-0.46904948,0.59581757,0.15839565,0.095054574,0.59581757,0.15839565,1.2841897,0.09214031532819156,2.1900635
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0013.jpg,-1.0683784,0.17697725,-2.2028883,-1.0314298,0.17697725,-1.0683784,0.49935165,-0.8483581325749001,0.82104456
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0014.jpg,-0.9399313,0.107173234,-2.0866895,-0.9731491,0.107173234,-0.9399313,0.48727795,-0.8187624788533423,0.83434546
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0015.jpg,-0.9395348,0.30238965,-1.807958,-0.8150344,0.30238965,-0.9395348,0.64599615,-0.6977917658712599,1.0329648
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0016.jpg,-0.33678484,0.77104855,-1.8927411,-0.48615912,0.77104855,-0.33678484,1.1074903,-0.36221479035653525,1.6556487
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0017.jpg,-1.05984,-0.13858607,-2.0242996,-1.0742419,-0.13858607,-1.05984,0.2995014,-0.945414292135993,0.6159762
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0018.jpg,-0.7076365,-0.37855554,-2.125852,-1.0706815,-0.37855554,-0.7076365,0.26004523,-0.9391667390377042,0.5962473
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0019.jpg,-0.9839551,-1.0411125,-1.9770464,-1.3340379,-0.9839551,-1.0411125,-0.14459932,-1.276036217635856,0.11000979
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0020.jpg,-0.9627884,-1.0886772,-2.098427,-1.3832976,-0.9627884,-1.0886772,-0.17300022,-1.310045853873148,0.07099128
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0021.jpg,-0.6780362,-0.50504977,-2.39157,-1.191552,-0.50504977,-0.6780362,0.18446457,-1.0169388926121754,0.4938303
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0022.jpg,-0.70641506,-0.75602686,-2.2053883,-1.2226101,-0.70641506,-0.75602686,0.07059443,-1.100090825083647,0.3621893
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0023.jpg,-0.6189017,-0.75925815,-1.943982,-1.1073806,-0.6189017,-0.75925815,0.1394853,-1.0217676339080177,0.4586074
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0024.jpg,-0.36874866,-0.65378773,-0.2632379,-0.4285914,-0.2632379,-0.36874866,0.68321323,-0.42557857371567265,1.2662683
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0025.jpg,-0.70339924,-0.5133606,-0.6704351,-0.629065,-0.5133606,-0.6704351,0.47304094,-0.6280412165214841,0.96003973
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0026.jpg,-1.069963,-0.93210864,-1.1803124,-1.0607947,-0.93210864,-1.069963,0.042989194,-1.0583002049772083,0.36934286
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0027.jpg,-0.6556487,-0.8139223,-1.3831732,-0.9509147,-0.6556487,-0.8139223,0.19309944,-0.9291806156689246,0.5550458
/Users/stefanobonetto/Documents/GitHub/ClipBased-SyntheticImageDetection/temp_frames/frame_0028.jpg,-0.21939707,-0.32940677,-1.3645842,-0.637796,-0.21939707,-0.32940677,0.5753991,-0.5938571546246492,1.0619488
