filename,clipdet_latent10k,clipdet_latent10k_plus,Corvi2023,fusion[mean_logit],fusion[max_logit],fusion[median_logit],fusion[lse_logit],fusion[mean_prob],fusion[soft_or_prob]
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0000.jpg,0.7409843,0.74376905,0.006955005,0.49723613,0.74376905,0.7409843,1.6503551,0.48497960568925846,2.9068227
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0001.jpg,0.3633896,0.91843355,-0.6934865,0.19611222,0.91843355,0.3633896,1.4914174,0.1843086183776007,2.4696827
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0002.jpg,-0.051437378,0.8480568,-2.4375768,-0.5469858,0.8480568,-0.051437378,1.2156069,-0.31230772279058006,1.803553
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0003.jpg,0.23733139,1.0563993,-3.186955,-0.6310747,1.0563993,0.23733139,1.4315438,-0.21318055003611125,2.098415
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0004.jpg,0.23594677,1.7085106,-3.1330104,-0.39618433,1.7085106,0.23594677,1.9213871,-0.07053110497643544,2.6686676
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0005.jpg,0.21215689,1.5318377,-2.6907518,-0.31558573,1.5318377,0.21215689,1.7801664,-0.08186235116311491,2.52065
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0006.jpg,0.22983253,0.949034,-2.5192528,-0.44679543,0.949034,0.22983253,1.3666328,-0.19710652113383287,2.046903
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0007.jpg,0.105995655,0.93444014,-2.3031127,-0.42089233,0.93444014,0.105995655,1.3237677,-0.22046890077409964,1.9791329
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0008.jpg,0.11842716,1.1561999,-2.1903768,-0.3052499,1.1561999,0.11842716,1.4851061,-0.1458153994699074,2.1831794
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0009.jpg,-0.14543617,1.0644749,-1.7879944,-0.28965187,1.0644749,-0.14543617,1.3689591,-0.199905084976156,2.0131972
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0010.jpg,0.21078682,1.664726,-1.5903584,0.09505149,1.664726,0.21078682,1.9054939,0.0836586358020317,2.7666805
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0011.jpg,0.34938312,1.6199985,-1.5438503,0.14184375,1.6199985,0.34938312,1.8998411,0.12983430355831171,2.819202
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0012.jpg,1.175723,1.879617,-0.11874513,0.9788649,1.879617,1.175723,2.3683274,0.8506230800612331,4.085213
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0013.jpg,0.17252767,1.1789528,-1.4503728,-0.03296411,1.1789528,0.17252767,1.5419629,-0.0030282101867357136,2.3498187
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0014.jpg,0.5865629,1.7934465,-2.426442,-0.015477498,1.7934465,0.5865629,2.066392,0.10824408367527671,3.012872
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0015.jpg,0.4523605,1.7141373,-2.467646,-0.10038272,1.7141373,0.4523605,1.9752868,0.04898329094832066,2.849568
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0016.jpg,0.39638984,1.6303535,-2.3379414,-0.10373267,1.6303535,0.39638984,1.9004127,0.029424724547516545,2.7502706
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0017.jpg,0.7742692,1.9932673,-1.7895186,0.32600603,1.9932673,0.7742692,2.2695992,0.27867472196820586,3.3959293
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0018.jpg,0.75289595,1.795367,-1.5787052,0.32318595,1.795367,0.75289595,2.122389,0.279637867166905,3.236815
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0019.jpg,0.90436494,1.9871202,-1.4860524,0.4684776,1.9871202,0.90436494,2.301697,0.37196177715654366,3.5350845
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0020.jpg,0.5449594,1.6745718,-1.2960587,0.30782413,1.6745718,0.5449594,1.9926105,0.2546726081937657,3.0439343
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0021.jpg,0.8811418,2.1138673,-1.3203894,0.5582065,2.1138673,0.8811418,2.3943331,0.4194515807302276,3.667114
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0022.jpg,0.5376514,1.8022411,-1.2069339,0.37765285,1.8022411,0.5376514,2.088688,0.29537078941454287,3.1732478
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0023.jpg,0.6645429,1.7317736,-1.2222985,0.39133933,1.7317736,0.6645429,2.0654469,0.31928718136230505,3.1922584
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0024.jpg,1.0127981,1.4844724,0.091455415,0.86290866,1.4844724,1.0127981,2.1116302,0.8027115096308919,3.7275226
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0025.jpg,0.20553374,1.4371636,-1.2328309,0.13662215,1.4371636,0.20553374,1.7454342,0.11332748816717908,2.6382556
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0026.jpg,0.29635823,1.2200819,-1.544051,-0.009203632,1.2200819,0.29635823,1.5985653,0.028771430651729046,2.4410517
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0027.jpg,-0.047776937,0.92985284,-1.4386827,-0.1855356,0.92985284,-0.047776937,1.3149924,-0.13774696380064066,2.0203753
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0028.jpg,-0.025120735,1.3653463,-1.6941476,-0.117974006,1.3653463,-0.025120735,1.624529,-0.07259374209095537,2.3510747
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0029.jpg,0.09542835,1.5089245,-1.4142436,0.06336975,1.5089245,0.09542835,1.7690203,0.05108623017656677,2.5964394
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0030.jpg,-0.025728703,1.7725847,-1.6031315,0.047908146,1.7725847,-0.025728703,1.9547158,0.021189377652590657,2.7300613
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0031.jpg,0.17926538,2.1578739,-1.3338007,0.33444616,2.1578739,0.17926538,2.3137758,0.20017284327366525,3.2498493
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0032.jpg,0.07209647,1.9137192,-1.5533959,0.14413993,1.9137192,0.07209647,2.0874765,0.08545073106381196,2.9205582
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0033.jpg,0.43080044,2.15358,-1.2098985,0.45816064,2.15358,0.43080044,2.346828,0.31154439243487786,3.423895
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0034.jpg,0.31012273,2.2424915,-0.92064774,0.5439888,2.2424915,0.31012273,2.4140027,0.3581010977115572,3.509351
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0035.jpg,0.036097407,2.06425,-0.95684373,0.38116792,2.06425,0.036097407,2.230041,0.2329323493494161,3.1793747
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0036.jpg,0.528515,1.1739293,0.059851665,0.58743197,1.1739293,0.528515,1.7905535,0.5579720097381655,3.1153421
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0037.jpg,-0.10522777,1.057577,-1.3998864,-0.14917904,1.057577,-0.10522777,1.3928057,-0.11508857494907954,2.1028214
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0038.jpg,-0.068748474,0.9686551,-2.2151659,-0.43841973,0.9686551,-0.068748474,1.3021233,-0.26003142220105935,1.9160788
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0039.jpg,-0.3162948,1.0866208,-1.8946952,-0.3747897,1.0866208,-0.3162948,1.3463702,-0.2682179610753813,1.9292121
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0040.jpg,-0.004574716,1.4560363,-2.0880113,-0.21218324,1.4560363,-0.004574716,1.6879338,-0.10670160690550468,2.38524
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0041.jpg,0.20287132,1.3685529,-1.7380999,-0.055558562,1.3685529,0.20287132,1.6734318,-0.003673005889709313,2.476274
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0042.jpg,0.22090983,1.5219098,-1.4971752,0.081881486,1.5219098,0.22090983,1.8003786,0.07826754757353405,2.663606
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0043.jpg,0.44325542,1.3186533,-1.4536345,0.10275809,1.3186533,0.44325542,1.7101649,0.11671233436705342,2.6356444
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0044.jpg,-0.09895682,1.5181637,-1.307838,0.037122965,1.5181637,-0.09895682,1.7474632,0.01119711766188558,2.5233803
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0045.jpg,0.03419006,1.5906091,-1.2514735,0.12444186,1.5906091,0.03419006,1.8289912,0.0823047831872381,2.671201
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0046.jpg,0.37338316,1.6800146,-1.4640988,0.19643295,1.6800146,0.37338316,1.9529654,0.16440128720986402,2.9027174
