filename,clipdet_latent10k,clipdet_latent10k_plus,Corvi2023,fusion[mean_logit],fusion[max_logit],fusion[median_logit],fusion[lse_logit],fusion[mean_prob],fusion[soft_or_prob]
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0000.jpg,-0.0017611384,0.6825485,0.02593572,0.23557436,0.6825485,0.02593572,1.3871515,0.2281184354640251,2.403478
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0001.jpg,0.22432888,1.1650572,-2.8784144,-0.49634278,1.1650572,0.22432888,1.5071422,-0.17198323549668593,2.1974924
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0002.jpg,-0.07676411,1.157351,-4.9162426,-1.2785519,1.157351,-0.07676411,1.4146216,-0.3379222922176983,1.9619268
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0003.jpg,-0.009706378,1.417485,-4.91754,-1.1699204,1.417485,-0.009706378,1.6340108,-0.2549979081255699,2.2277105
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0004.jpg,-0.20723546,1.3860025,-4.4707704,-1.0973344,1.3860025,-0.20723546,1.5734168,-0.32326847171946993,2.0999398
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0005.jpg,0.15117538,1.5820079,-4.240247,-0.8356878,1.5820079,0.15117538,1.7987877,-0.1584503100558644,2.4739544
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0006.jpg,-0.23020053,1.4573795,-4.08864,-0.9538204,1.4573795,-0.23020053,1.6303823,-0.30866763107315454,2.1587038
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0007.jpg,-0.08291268,1.3669784,-3.3373492,-0.6844278,1.3669784,-0.08291268,1.5850304,-0.2540412305213996,2.173746
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0008.jpg,0.118870854,1.4400427,-3.2953043,-0.5787969,1.4400427,0.118870854,1.6834608,-0.1685624264261023,2.3525283
/home/stefano.bonetto/ClipBased-SyntheticImageDetection/temp_frames/frame_0009.jpg,0.3540951,1.7117717,-2.4099424,-0.114691816,1.7117717,0.3540951,1.9535207,0.022792849182163955,2.7899356
